,index,BB,average_energy,occurences
108,109,"('mov %eax, %edx', 'add $0x8, %eax', 'addq  0x10(%r14), %rdx', 'movl  %eax, (%r14)', 'movsxdl  (%rdx), %r11', 'jmp 0xfffffffffffff036')",0.13536583696577612,301.0
109,110,"('mov %eax, %edx', 'movl  0x860(%rbx,%rdx,4), %esi', 'test %esi, %esi', 'jnz 0x244')",0.1481296103142956,1.0
110,111,"('mov %eax, %edx', 'movqq  (%rsp), %xmm0', 'or $0x1, %eax', 'and $0xfffffffe, %edx', 'test %ebp, %ebp', 'cmovnz %edx, %eax', 'movhpsq  0x8(%rsp), %xmm0', 'movupsx  %xmm0, 0x38(%rbx)', 'movl  %eax, (%rbx)', 'add $0x18, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')",0.613677570111197,1.0
111,112,"('mov %eax, %r14d', 'shr $0x4, %r14d', 'cmpq  0xa0b9a(%rip), %rax', 'jbe 0x272')",0.1692907027103344,1.0
112,113,"('mov %ebp, %edi', 'callq  0x40aeb', 'nop %edi, %edx', 'mov $0xffffffffffffffc0, %r9', 'mov %edi, %edx', 'mov $0xe7, %r8d', 'mov $0x3c, %esi', 'jmp 0x17')",0.38516643994753336,1.0
113,114,"('mov %edx, %edi', 'mov %r8d, %eax')",0.03501584491960279,1.0
114,115,"('mov %esi, %ebx', 'movq  0x20(%rdi), %rsi', 'test $0x8, %ah', 'jz 0x52')",0.10422404795247885,121.0
115,116,"('mov %r10d, %edx', 'movl  %ecx, -0x4f0(%rbp)', 'sub %ecx, %edx', 'sub %ebx, %edx', 'mov %edx, %ebx', 'jmp 0xfffffffffffff824')",0.12032488326408144,301.0
116,117,"('mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')",0.19258420174477883,1.0
117,118,"('mov %r12, %rax', 'sub %rbx, %rax', 'jmp 0xffffffffffffffd5')",0.0871173416781113,9.0
118,119,"('mov %r14, %rax', 'xor %edx, %edx', 'div %rcx', 'sub %rdx, %r8', 'test %r8, %r8', 'jnz 0x4b')",1.3494167666218886,9.0
119,120,"('mov %r15d, %ebx', 'and $0x2, %ebx', 'jnz 0x425')",0.045122260952704475,301.0
120,121,"('mov %r8, %rax', 'retq')",0.03760128180040906,301.0
121,122,"('mov %rax, %r13', 'movzxw  0x80(%rbx), %eax', 'test %r13, %r13', 'jz 0x7')",0.06969396061102345,9.0
122,123,"('mov %rax, %r8', 'test %rax, %rax', 'jz 0xc8')",0.12696851791825686,1.0
