,index,BB,average_energy,occurences
177,178,"('cmpq  0xc6e7e(%rip), %rbx', 'jnbe 0xb6')",0.013898114855240541,1.0
178,179,"('cmpw  (%r12), %bp', 'jnz 0xffffffffffffffee')",0.2671699474005189,560.0
179,180,"('cmpxchgl  %edx, (%rdi)', 'movq  0x88(%rbx), %rdi', 'movl  (%rbx), %eax', 'movq  0xc89a7(%rip), %rdx', 'addl  $0x1, 0x4(%rdi)', 'movq  %r12, 0x8(%rdi)', 'movq  %rbx, 0xc8998(%rip)', 'movq  %rdx, 0x68(%rbx)', 'test $0x80, %ah', 'jnz 0x1a6')",0.1528829939444478,1.0
180,181,"('cmpxchgl  %edx, 0xda77a(%rip)', 'cmpq  %r15, 0xda77b(%rip)', 'jnz 0xffffffffffffffbf')",2.1665577446447624,1.0
181,182,"('cmpxchgl  %edx, 0xda7b4(%rip)', 'movq  (%rbx), %r14', 'test %r14, %r14', 'jnz 0x3d')",2.3832123999481984,2.0
182,183,"('jb 0x7',)",0.13601381740461158,240.0
183,184,"('jb 0xffffffffffffffeb',)",0.17451961099302296,124.0
184,185,"('jmp 0x17b',)",0.5777482345003631,1.0
185,186,"('jmp 0x231b',)",0.2774216490588047,120.0
186,187,"('jmp 0x27',)",0.022237729875745234,1.0
187,188,"('jmp 0x388c0',)",0.022237729875745234,2.0
188,189,"('jmp 0x96',)",0.022237729875745234,1.0
189,190,"('jmp 0xffffffffffffed3d',)",0.2774216490588047,120.0
190,191,"('jmp 0xfffffffffffffbfc',)",0.27742164905880473,40.0
191,192,"('jmp 0xfffffffffffffce7',)",0.022237729875745234,1.0
192,193,"('jmp 0xfffffffffffffd19',)",0.4274716733559381,20.0
193,194,"('jmp 0xfffffffffffffd51',)",0.4274716733559381,20.0
194,195,"('jmp 0xfffffffffffffe72',)",0.022237729875745234,1.0
195,196,"('jmp 0xffffffffffffff47',)",0.5777482345003631,3.0
196,197,"('jmp 0xffffffffffffff6d',)",0.5777482345003631,1.0
197,198,"('jmp 0xffffffffffffff87',)",0.4274716733559381,20.0
198,199,"('jmp 0xfffffffffffffff3',)",0.4274716733559381,180.0
199,200,"('jmpq  0xe5ff2(%rip)', 'nop %edi, %edx', 'mov %rdi, %rax', 'cmp $0x20, %rdx', 'jb 0x4b')",0.8015094691478766,20.0
200,201,"('lea (%r12,%r8,1), %rsi', 'mov %r14, %rdx', 'mov %rbp, %rdi', 'callq  0x260b', 'nop %edi, %edx', 'test %rdx, %rdx', 'jz 0x149')",0.05559432468936309,1.0
201,202,"('lea (%rax,%rbx,1), %rdx', 'mov $0x1, %ecx', 'mov %rbp, %rdi', 'callq  0xfffffffffff9fcb8', 'nop %edi, %edx', 'pushq  %rbp', 'mov %ecx, %ebp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x18, %rsp', 'movq  0x38(%rdi), %rdi', 'movl  (%rbx), %eax', 'movq  %rsi, (%rsp)', 'movq  %rdx, 0x8(%rsp)', 'test %rdi, %rdi', 'jz 0x6')",0.1250867642339667,2.0
202,203,"('lea (%rax,%rbx,2), %rcx', 'movzxw  (%rcx), %edx', 'test %dx, %dx', 'jz 0xffffffffffffff49')",0.428574659854784,28.0
